MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,VesselType,Length,Draft,Status
309597022,2026-08-26 09:40:00,27.06156,52.32471,23.5,110.9,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 09:50:00,27.0381,52.39302,24.1,108.8,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 10:00:00,27.01401,52.46319,23.6,110.3,114.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 10:10:00,26.99048,52.5317,23.8,111.0,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 10:20:00,26.96674,52.6008,23.5,111.0,111.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 10:30:00,26.94324,52.66921,23.5,111.3,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 10:40:00,26.96669,52.60084,23.3,290.0,286.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 10:50:00,26.98988,52.53322,23.8,291.3,293.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 11:00:00,27.0136,52.46405,23.2,292.8,289.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 11:10:00,27.03674,52.39654,23.6,291.9,288.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 11:20:00,27.06029,52.32785,23.4,291.2,300.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 11:30:00,27.08365,52.25967,23.6,292.7,295.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 11:40:00,27.10723,52.19086,23.7,290.1,294.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 11:50:00,27.13082,52.12198,23.2,292.7,292.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 12:00:00,27.15395,52.05445,22.9,290.7,293.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 12:10:00,27.17679,51.98775,23.5,291.8,289.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 12:20:00,27.20023,51.91927,23.2,291.0,291.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 12:30:00,27.2234,51.85156,23.5,292.3,289.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 12:40:00,27.24682,51.78313,23.6,291.1,286.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 12:50:00,27.2704,51.71421,23.2,291.1,297.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 13:00:00,27.29357,51.64646,23.7,289.3,282.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 13:10:00,27.26989,51.71558,23.8,111.0,114.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 13:20:00,27.24617,51.78479,23.4,111.4,114.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 13:30:00,27.22286,51.85281,23.5,110.6,111.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 13:40:00,27.19944,51.92114,23.7,111.1,114.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 13:50:00,27.17577,51.99017,23.5,109.7,117.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 14:00:00,27.15235,52.05845,23.4,110.5,111.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 14:10:00,27.12897,52.12662,23.6,110.7,111.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 14:20:00,27.10541,52.19526,23.6,111.2,104.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 14:30:00,27.08189,52.26381,24.0,110.9,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 14:40:00,27.05789,52.33374,23.2,110.6,109.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 14:50:00,27.0347,52.40129,23.9,110.5,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 15:00:00,27.0108,52.47089,23.4,110.6,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 15:10:00,26.98742,52.53893,23.9,109.2,107.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 15:20:00,26.96357,52.60837,23.1,110.0,109.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 15:30:00,26.94052,52.67545,23.2,110.3,105.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 15:40:00,26.96362,52.60812,23.3,292.3,292.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 15:50:00,26.98687,52.54034,23.6,290.1,286.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 16:00:00,27.01042,52.47167,23.3,291.0,294.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 16:10:00,27.03363,52.40395,23.8,291.7,289.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 16:20:00,27.05736,52.33473,23.6,290.7,290.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 16:30:00,27.08087,52.26613,24.1,289.3,290.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 16:40:00,27.10487,52.19606,23.9,289.6,289.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 16:50:00,27.12868,52.12657,23.4,290.8,286.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 17:00:00,27.15204,52.05834,23.7,291.7,293.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 17:10:00,27.17569,51.98927,23.4,291.2,288.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 17:20:00,27.19898,51.92125,23.5,293.2,291.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 17:30:00,27.22239,51.85283,23.3,291.2,287.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 17:40:00,27.2456,51.78502,23.3,290.0,290.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 17:50:00,27.2688,51.7172,23.8,291.6,293.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 18:00:00,27.29254,51.64781,23.3,290.5,292.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 18:10:00,27.26928,51.7157,23.4,110.8,112.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 18:20:00,27.2459,51.78392,23.5,111.3,116.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 18:30:00,27.22245,51.85233,23.5,112.2,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 18:40:00,27.19896,51.92086,23.2,110.0,109.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 18:50:00,27.17579,51.98842,23.4,111.0,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 19:00:00,27.15247,52.05642,23.9,111.4,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 19:10:00,27.12863,52.12594,23.1,111.1,111.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 19:20:00,27.10561,52.19302,23.6,113.2,115.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 19:30:00,27.08203,52.26173,23.8,110.1,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 19:40:00,27.0583,52.33086,23.5,110.3,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 19:50:00,27.03479,52.39934,23.7,110.0,115.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 20:00:00,27.01117,52.46814,23.6,109.3,111.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 20:10:00,26.98761,52.53673,23.6,112.0,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 20:20:00,26.96401,52.60544,23.8,111.3,107.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 20:30:00,26.94026,52.67453,23.2,112.2,115.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 20:40:00,26.96341,52.60706,23.7,292.6,294.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 20:50:00,26.98699,52.5383,23.7,290.2,296.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 21:00:00,27.01066,52.46927,23.7,290.7,289.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 21:10:00,27.0343,52.40033,23.6,289.4,293.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 21:20:00,27.05786,52.33158,23.3,291.4,289.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 21:30:00,27.08113,52.2637,23.5,290.3,291.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 21:40:00,27.10456,52.1953,24.0,292.4,292.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 21:50:00,27.12853,52.12532,23.6,291.9,294.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 22:00:00,27.15203,52.05672,23.4,291.0,286.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 22:10:00,27.17532,51.98869,23.9,293.1,291.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 22:20:00,27.1991,51.91922,23.0,291.7,288.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 22:30:00,27.22207,51.8521,23.4,291.7,292.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 22:40:00,27.24541,51.78391,23.4,290.4,291.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 22:50:00,27.26879,51.71557,23.5,290.0,290.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 23:00:00,27.29219,51.64716,23.7,290.9,287.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 23:10:00,27.26857,51.7161,23.8,108.3,110.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 23:20:00,27.24479,51.7855,23.4,111.2,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 23:30:00,27.22141,51.85371,23.9,110.4,113.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 23:40:00,27.19759,51.92318,23.6,109.4,117.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-26 23:50:00,27.17401,51.99196,23.2,111.5,112.0,MS MANDOVI,passenger,75.1,4.5,0
309597022,2026-08-27 00:00:00,27.15083,52.05953,23.6,110.6,114.0,MS MANDOVI,passenger,75.1,4.5,0
313955014,2026-08-26 00:00:00,26.62701,50.73688,4.9,128.4,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 00:10:00,26.61831,50.74869,4.5,130.0,133.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 00:20:00,26.61042,50.75941,4.7,128.3,123.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 00:30:00,26.60218,50.7706,4.8,128.9,125.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 00:40:00,26.59371,50.78209,5.0,129.0,126.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 00:50:00,26.58493,50.79401,4.7,130.6,131.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 01:00:00,26.57659,50.80533,4.8,130.1,126.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 01:10:00,26.56806,50.8169,4.9,129.6,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 01:20:00,26.55946,50.82857,5.0,128.7,131.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 01:30:00,26.55069,50.84048,5.0,126.6,133.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 01:40:00,26.54186,50.85246,4.1,128.9,133.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 01:50:00,26.53462,50.86228,4.8,128.0,126.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 02:00:00,26.52618,50.87374,5.1,127.6,133.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 02:10:00,26.51714,50.886,4.8,128.3,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 02:20:00,26.50858,50.89761,4.6,130.3,132.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 02:30:00,26.50044,50.90865,4.4,129.1,127.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 02:40:00,26.49262,50.91926,5.2,128.1,134.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 02:50:00,26.48346,50.93167,4.9,128.3,127.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 03:00:00,26.4749,50.9433,4.7,128.2,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 03:10:00,26.46666,50.95446,4.6,127.3,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 03:20:00,26.45862,50.96536,4.4,128.7,127.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 03:30:00,26.45083,50.97592,4.6,131.5,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 03:40:00,26.44263,50.98704,4.9,127.7,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 03:50:00,26.43394,50.99882,4.9,128.5,132.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 04:00:00,26.42526,51.01059,4.6,129.2,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 04:10:00,26.41721,51.0215,4.9,128.8,129.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 04:20:00,26.40855,51.03323,4.8,128.7,131.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 04:30:00,26.40007,51.04473,4.9,129.4,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 04:40:00,26.39138,51.0565,5.1,129.2,129.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 04:50:00,26.38245,51.06861,4.9,131.2,125.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 05:00:00,26.37382,51.0803,5.1,127.6,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 05:10:00,26.36489,51.09239,5.3,130.0,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 05:20:00,26.35562,51.10496,4.7,129.5,129.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 05:30:00,26.34728,51.11626,4.7,129.2,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 05:40:00,26.33904,51.12741,4.7,128.7,125.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 05:50:00,26.3308,51.13858,5.0,130.0,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 06:00:00,26.32204,51.15044,5.1,129.6,131.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 06:10:00,26.31303,51.16264,4.9,129.4,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 06:20:00,26.30431,51.17445,5.4,129.0,127.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 06:30:00,26.29475,51.18739,5.0,129.7,125.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 06:40:00,26.28597,51.19928,5.1,129.4,126.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 06:50:00,26.27689,51.21157,5.2,130.1,126.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 07:00:00,26.26779,51.2239,5.3,130.1,129.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 07:10:00,26.25842,51.23658,5.3,129.6,129.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 07:20:00,26.24913,51.24915,4.7,130.1,131.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 07:30:00,26.24084,51.26037,4.9,128.7,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 07:40:00,26.23225,51.27199,4.8,128.1,125.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 07:50:00,26.2237,51.28357,5.0,126.9,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 08:00:00,26.21486,51.29552,4.7,130.8,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 08:10:00,26.20649,51.30685,5.0,129.1,130.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 08:20:00,26.19761,51.31886,5.0,129.0,132.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 08:30:00,26.1887,51.33091,4.6,129.8,132.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 08:40:00,26.18056,51.34193,5.0,131.4,127.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 08:50:00,26.17168,51.35393,4.5,128.5,131.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 09:00:00,26.16371,51.36472,5.0,129.6,126.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 09:10:00,26.1549,51.37662,5.1,128.3,133.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 09:20:00,26.14598,51.38869,5.6,129.8,131.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 09:30:00,26.13614,51.402,4.7,127.7,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 09:40:00,26.12777,51.41331,4.6,128.0,135.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 09:50:00,26.11967,51.42427,4.9,129.9,129.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 10:00:00,26.11096,51.43603,4.8,130.4,129.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 10:10:00,26.10246,51.44753,5.0,129.3,128.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 10:20:00,26.11127,51.43561,4.5,307.5,309.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 10:30:00,26.11924,51.42485,4.9,308.2,309.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 10:40:00,26.12784,51.41321,4.9,307.3,307.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 10:50:00,26.13645,51.40157,5.0,309.9,306.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 11:00:00,26.14521,51.38972,4.9,310.5,312.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 11:10:00,26.15387,51.37801,4.8,309.0,308.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 11:20:00,26.16241,51.36646,5.0,309.7,311.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 11:30:00,26.1712,51.35457,4.9,310.3,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 11:40:00,26.17984,51.34288,5.1,310.4,307.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 11:50:00,26.18877,51.3308,4.4,311.0,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 12:00:00,26.19655,51.32027,4.4,308.8,312.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 12:10:00,26.20438,51.30968,4.8,309.0,314.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 12:20:00,26.21284,51.29823,4.6,308.7,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 12:30:00,26.22096,51.28724,5.0,310.0,312.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 12:40:00,26.22972,51.27539,4.9,310.0,309.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 12:50:00,26.23839,51.26365,4.9,309.6,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 13:00:00,26.247,51.252,5.1,310.0,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 13:10:00,26.25592,51.23992,4.7,309.5,309.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 13:20:00,26.26415,51.22878,4.9,311.7,308.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 13:30:00,26.27282,51.21705,5.0,310.5,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 13:40:00,26.28159,51.20517,5.4,309.1,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 13:50:00,26.2912,51.19215,4.7,309.1,310.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 14:00:00,26.29943,51.18101,5.1,309.8,313.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 14:10:00,26.30839,51.16888,4.8,309.1,318.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 14:20:00,26.31693,51.15731,5.0,308.8,307.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 14:30:00,26.32569,51.14545,4.6,310.4,308.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 14:40:00,26.33385,51.13438,4.9,287.4,290.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 14:50:00,26.33792,51.11992,4.7,286.4,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 15:00:00,26.34179,51.10617,5.0,287.8,285.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 15:10:00,26.34596,51.09135,5.0,286.7,286.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 15:20:00,26.35015,51.07648,4.6,288.7,289.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 15:30:00,26.354,51.0628,5.0,288.7,296.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 15:40:00,26.35817,51.04798,4.4,286.7,286.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 15:50:00,26.36185,51.03487,4.7,286.4,287.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 16:00:00,26.36572,51.02112,4.6,287.8,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 16:10:00,26.36951,51.00765,5.0,287.9,289.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 16:20:00,26.37366,50.99291,4.8,289.6,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 16:30:00,26.37763,50.97881,4.4,286.4,282.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 16:40:00,26.38128,50.96581,4.9,287.3,286.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 16:50:00,26.38533,50.95142,5.4,288.0,290.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 17:00:00,26.38979,50.93556,4.6,286.4,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 17:10:00,26.39364,50.92187,4.9,285.6,287.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 17:20:00,26.39772,50.90736,4.9,287.2,285.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 17:30:00,26.40177,50.89297,4.7,287.3,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 17:40:00,26.4057,50.87899,5.0,288.5,287.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 17:50:00,26.40987,50.86416,4.7,287.9,289.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 18:00:00,26.41382,50.85012,4.8,288.2,290.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 18:10:00,26.41778,50.83605,5.2,289.2,285.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 18:20:00,26.42209,50.82072,4.9,287.4,287.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 18:30:00,26.42614,50.80632,4.7,286.0,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 18:40:00,26.43005,50.79242,4.7,287.5,285.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 18:50:00,26.43393,50.7786,4.6,287.7,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 19:00:00,26.43775,50.76503,5.0,289.6,288.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 19:10:00,26.44191,50.75022,5.0,286.4,284.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 19:20:00,26.44606,50.73548,5.3,286.5,284.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 19:30:00,26.45043,50.71992,4.9,287.3,285.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 19:40:00,26.45447,50.70556,4.8,288.7,285.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 19:50:00,26.45049,50.71972,4.5,108.4,109.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 20:00:00,26.44673,50.73308,4.7,105.9,105.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 20:10:00,26.44281,50.747,4.8,108.6,104.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 20:20:00,26.43878,50.76135,4.8,108.1,100.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 20:30:00,26.43475,50.77567,5.1,106.3,108.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 20:40:00,26.43049,50.79082,4.9,108.5,109.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 20:50:00,26.42639,50.80538,4.3,106.7,108.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 21:00:00,26.42284,50.81801,4.8,107.9,110.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 21:10:00,26.41884,50.83224,5.0,107.2,102.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 21:20:00,26.41466,50.84708,4.7,107.9,104.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 21:30:00,26.41071,50.86112,5.0,108.3,108.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 21:40:00,26.40653,50.87597,4.1,106.2,113.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 21:50:00,26.40313,50.88808,4.7,105.5,111.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 22:00:00,26.39919,50.90206,4.9,108.5,108.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 22:10:00,26.39514,50.91645,5.0,107.8,110.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 22:20:00,26.391,50.93116,5.4,108.4,103.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 22:30:00,26.38648,50.94723,5.0,108.6,111.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 22:40:00,26.38235,50.96193,4.8,108.6,110.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 22:50:00,26.37839,50.976,5.5,106.7,106.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 23:00:00,26.37381,50.99227,4.8,106.9,105.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 23:10:00,26.36982,51.00642,4.2,107.0,109.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 23:20:00,26.36635,51.01876,4.7,109.4,107.0,FV AURORA,fishing,38.8,3.5,0
313955014,2026-08-26 23:30:00,26.36241,51.03277,5.2,107.7,110.0,FV AURORA,fishing,38.8,3.5,0
